id,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2_5,air_quality_PM10,air_quality_us_epa_index,air_quality_gb_defra_index
35024,310.4,39.0,20.7,4.1,16.9,17.2,2,2
35025,250.3,115.9,3.1,1.7,7.4,9.7,1,1
35026,2670.3,19.9,97.3,6.7,174.8,216.1,5,10
35027,257.0,57.9,0.1,0.4,4.2,22.0,1,1
35028,203.6,3.9,0.0,0.0,0.5,0.5,1,1
35029,250.3,67.2,2.2,4.8,3.8,13.9,1,1
35030,307.1,9.3,18.3,8.7,16.8,18.6,2,2
35031,257.0,9.6,0.0,0.0,0.5,0.5,1,1
35032,290.4,40.4,6.8,5.8,6.4,23.6,1,1
35033,1268.4,15.7,46.6,18.8,33.6,57.8,2,3
35034,327.1,55.8,11.5,10.3,6.2,9.5,1,1
35035,233.7,93.0,1.6,0.7,2.3,3.7,1,1
35036,287.1,141.6,18.9,28.6,14.8,45.0,1,2
35037,273.7,79.4,5.4,0.6,15.7,20.9,2,2
35038,500.7,4.2,74.0,27.7,35.8,40.1,2,3
35039,360.5,21.3,1.9,0.7,4.5,10.6,1,1
35040,200.3,59.4,0.1,0.1,0.6,2.0,1,1
35041,213.6,62.9,0.0,0.1,0.7,3.0,1,1
35042,213.6,65.8,0.4,0.7,1.3,4.7,1,1
35043,263.7,12.9,0.5,0.3,1.1,4.5,1,1
35044,293.7,68.7,3.4,0.6,5.9,6.5,1,1
35045,283.7,48.6,15.9,5.4,3.7,4.1,1,1
35046,267.0,110.2,22.6,27.7,9.7,35.9,1,1
35047,220.3,98.7,0.5,0.6,73.5,245.8,4,10
35048,273.7,78.0,5.0,11.1,11.6,15.5,1,1
35049,260.4,27.5,0.7,0.6,1.2,2.4,1,1
35050,217.0,82.3,0.1,1.2,76.5,236.0,4,10
35051,423.9,14.5,21.9,8.2,4.9,7.7,1,1
35052,267.0,74.4,8.8,3.9,14.8,17.9,1,2
35053,297.1,69.4,7.2,2.3,7.5,9.1,1,1
35054,227.0,5.2,5.4,2.1,1.3,1.4,1,1
35055,317.1,26.8,0.8,0.7,3.4,9.6,1,1
35056,320.4,90.1,8.5,14.1,14.1,19.5,1,2
35057,400.5,69.4,21.4,38.2,16.6,21.0,2,2
35058,201.9,70.8,0.1,0.0,14.1,51.9,1,2
35059,237.0,90.8,5.1,0.3,0.6,1.0,1,1
35060,640.9,53.6,17.1,9.7,13.6,17.4,1,2
35061,267.0,91.6,1.8,1.1,22.0,99.6,2,2
35062,217.0,45.4,0.0,0.1,2.3,7.6,1,1
35063,307.1,57.2,12.5,8.1,16.1,17.5,2,2
35064,410.6,36.5,25.4,5.5,32.1,33.6,2,3
35065,220.3,85.8,13.0,6.9,7.1,24.8,1,1
35066,343.8,45.4,6.3,10.0,9.5,10.2,1,1
35067,333.8,14.7,1.1,0.2,1.9,3.9,1,1
35068,894.6,27.5,34.6,22.2,24.8,43.4,2,3
35069,277.0,31.5,0.7,0.2,0.6,0.8,1,1
35070,310.4,64.4,7.2,1.5,5.0,6.2,1,1
35071,207.0,8.7,0.0,0.0,0.6,1.6,1,1
35072,223.6,63.7,0.8,0.6,1.1,3.1,1,1
35073,247.0,78.7,1.4,0.6,0.6,1.1,1,1
35074,1041.4,0.0,145.3,72.5,101.2,113.5,4,10
35075,243.7,97.3,0.9,0.6,4.2,12.5,1,1
35076,287.1,18.4,0.0,0.1,0.7,2.4,1,1
35077,907.9,21.6,7.1,3.5,18.7,29.4,2,2
35078,330.5,19.0,40.4,8.7,16.6,20.7,2,2
35079,290.4,147.3,0.6,6.7,15.8,41.3,2,2
35080,250.3,57.2,18.0,5.4,1.3,1.6,1,1
35081,257.0,60.1,5.0,0.1,0.9,1.1,1,1
35082,343.8,68.0,5.2,9.4,9.5,15.1,1,1
35083,400.5,0.1,61.0,3.6,36.0,39.4,2,4
35084,190.3,8.4,0.7,0.2,2.4,2.9,1,1
35085,240.3,75.1,5.8,16.7,3.0,4.8,1,1
35086,881.2,8.1,19.4,4.8,39.1,42.3,2,4
35087,220.3,62.9,4.4,8.9,17.1,54.6,2,2
35088,1201.6,35.4,4.8,5.8,11.4,19.5,1,1
35089,320.4,40.4,5.5,7.3,8.5,10.8,1,1
35090,4913.3,62.2,51.4,1.8,24.9,28.0,2,3
35091,240.3,93.0,4.0,0.3,1.1,1.7,1,1
35092,333.8,58.7,35.0,4.8,2.6,5.0,1,1
35093,207.0,85.1,2.2,0.2,2.6,3.4,1,1
35094,417.2,19.1,10.6,2.9,10.5,24.7,1,1
35095,207.0,55.1,0.3,0.4,0.8,3.2,1,1
35096,277.0,52.2,4.8,3.5,1.5,2.4,1,1
35097,310.4,19.1,66.5,4.1,12.0,13.0,1,2
35098,253.7,12.3,1.6,0.2,2.6,3.7,1,1
35099,330.5,57.2,15.3,4.0,6.6,7.3,1,1
35100,297.1,64.4,20.1,1.0,7.9,21.2,1,1
35101,237.0,103.0,1.8,2.3,1.7,7.8,1,1
35102,267.0,130.2,23.0,73.4,17.8,38.3,2,2
35103,1495.4,48.6,36.3,8.5,137.3,172.5,4,10
35104,217.0,57.2,0.9,1.6,0.8,2.8,1,1
35105,297.1,57.2,9.9,7.0,5.4,6.6,1,1
35106,253.7,73.7,7.0,0.6,0.5,0.7,1,1
35107,233.7,64.4,0.2,0.2,2.3,3.4,1,1
35108,433.9,12.9,3.0,1.5,4.2,8.2,1,1
35109,423.9,55.1,2.2,1.4,31.8,36.0,2,3
35110,217.0,31.8,0.1,0.1,1.0,1.7,1,1
35111,237.0,61.5,2.8,0.9,0.8,2.2,1,1
35112,754.4,33.6,38.0,5.8,16.0,18.4,2,2
35113,212.0,14.0,0.1,0.1,0.5,0.5,1,1
35114,297.1,52.2,0.9,0.4,3.0,5.2,1,1
35115,353.8,74.4,14.6,1.6,14.9,19.4,1,2
35116,854.5,83.7,9.1,4.2,68.8,198.0,4,9
35117,787.7,57.2,4.5,2.3,24.2,56.9,2,3
35118,207.0,34.0,0.1,0.0,0.5,0.8,1,1
35119,203.6,87.3,0.2,0.3,28.1,132.3,2,3
35120,2216.3,22.7,30.9,8.6,80.2,105.1,4,10
35121,383.9,11.3,2.2,0.9,1.4,4.1,1,1
35122,353.8,61.5,16.3,9.5,3.3,5.2,1,1
35123,460.6,2.3,0.8,0.7,5.0,8.9,1,1
35124,330.5,38.3,0.9,0.5,45.5,164.3,3,5
35125,343.8,120.2,3.6,9.2,14.2,21.3,1,2
35126,1121.5,0.0,78.8,54.4,75.8,115.8,4,10
35127,250.3,90.1,3.1,0.4,10.9,13.0,1,1
35128,260.4,17.4,0.3,0.1,1.1,1.5,1,1
35129,1922.6,12.2,45.2,7.9,72.1,135.4,4,10
35130,223.6,70.1,4.1,9.2,1.6,2.1,1,1
35131,580.8,0.4,39.4,0.7,31.2,36.5,2,3
35132,287.1,73.0,6.8,21.2,4.1,9.6,1,1
35133,247.0,100.1,2.8,2.9,11.9,30.3,1,1
35134,560.8,1.1,52.1,9.2,27.2,36.9,2,3
35135,1922.6,12.2,45.2,7.9,72.1,135.4,4,10
35136,507.4,27.2,31.5,4.2,58.8,61.6,3,7
35137,243.7,64.4,3.0,3.5,8.9,20.3,1,1
35138,213.6,55.1,0.3,0.2,1.3,6.0,1,1
35139,247.0,90.8,1.2,1.7,2.4,7.1,1,1
35140,1268.4,4.4,45.2,28.6,13.8,16.2,1,2
35141,527.4,25.4,100.1,51.5,27.9,67.1,2,3
35142,263.7,80.1,0.6,3.1,5.3,7.6,1,1
35143,377.2,12.9,0.0,0.0,0.5,0.7,1,1
35144,217.0,41.1,1.0,0.5,10.4,30.6,1,1
35145,323.8,62.9,8.7,3.6,6.8,8.3,1,1
35146,207.0,66.5,0.0,0.0,56.7,221.2,3,7
35147,4486.1,23.6,14.2,4.8,80.7,152.6,4,10
35148,201.9,0.4,6.3,3.6,3.1,3.3,1,1
35149,370.5,52.2,13.4,3.5,9.2,11.7,1,1
35150,287.1,79.4,8.3,1.1,1.7,2.3,1,1
35151,447.3,11.8,3.3,2.6,3.0,4.8,1,1
35152,363.8,143.1,0.7,2.7,81.7,194.1,4,10
35153,587.5,62.2,12.3,0.9,38.6,49.6,2,4
35154,627.5,0.3,65.8,13.7,38.9,42.7,2,4
35155,390.5,33.6,2.7,3.2,4.2,8.3,1,1
35156,267.0,123.0,9.3,8.8,8.3,9.7,1,1
35157,223.6,57.2,1.0,1.2,1.1,3.1,1,1
35158,263.7,72.2,0.6,19.3,9.0,14.1,1,1
35159,223.6,66.5,0.1,0.4,108.5,320.9,4,10
35160,223.6,42.6,0.2,0.2,93.4,338.0,4,10
35161,220.3,56.5,1.4,2.0,1.0,3.2,1,1
35162,467.3,134.5,3.6,5.3,7.9,17.9,1,1
35163,494.0,30.0,30.2,0.9,5.7,6.2,1,1
35164,220.3,52.9,0.8,1.0,0.7,2.4,1,1
35165,290.4,76.5,11.7,4.2,8.3,9.6,1,1
35166,247.0,82.3,0.2,0.6,0.5,0.6,1,1
35167,4539.5,1.4,156.3,84.9,385.8,468.9,6,10
35168,10681.2,0.0,72.7,49.6,324.1,471.4,6,10
35169,3204.4,0.0,213.9,190.7,46.9,57.2,3,5
35170,387.2,83.7,27.8,15.3,16.8,55.4,2,2
35171,253.7,64.4,10.4,2.1,1.0,1.2,1,1
35172,260.4,104.4,15.1,4.3,19.5,74.0,2,2
35173,494.0,30.0,30.2,0.9,5.7,6.2,1,1
35174,400.5,100.1,3.7,7.9,5.3,8.3,1,1
35175,290.4,95.8,6.3,4.5,0.5,1.0,1,1
35176,233.7,85.8,13.9,17.4,22.2,94.2,2,2
35177,297.1,79.4,11.3,17.6,11.5,12.1,1,1
35178,560.8,22.9,6.5,3.0,10.0,24.0,1,1
35179,195.3,19.9,0.0,0.1,0.9,2.4,1,1
35180,310.4,143.1,11.3,6.9,22.3,79.9,2,2
35181,417.2,33.6,27.4,10.1,43.9,52.9,3,5
35182,1482.0,1.3,12.5,1.2,51.5,72.7,3,6
35183,310.4,74.4,7.5,1.6,5.0,6.8,1,1
35184,330.5,55.8,38.7,54.4,88.4,101.9,4,10
35185,273.7,44.0,5.5,1.8,7.6,9.8,1,1
35186,287.1,43.3,0.1,0.2,51.6,150.8,3,6
35187,460.6,37.6,1.7,0.5,35.7,37.4,2,3
35188,290.4,55.1,8.7,0.4,7.5,8.0,1,1
35189,287.1,54.4,8.1,2.5,6.3,7.6,1,1
35190,237.0,76.5,6.9,0.9,1.1,1.8,1,1
35191,387.2,29.3,2.2,1.6,4.4,8.7,1,1
35192,260.4,16.5,1.3,0.6,3.3,7.7,1,1
35193,5340.6,0.0,59.6,38.6,94.9,111.7,4,10
35194,310.4,88.7,0.6,0.6,7.4,11.6,1,1
35195,260.4,59.4,0.3,0.4,65.7,269.0,4,9
35196,257.0,88.0,0.5,0.1,2.5,3.0,1,1
35197,195.3,34.7,0.0,0.2,2.2,10.2,1,1
35198,393.9,85.8,1.2,1.6,160.2,619.1,5,10
35199,237.0,31.1,2.3,1.7,2.6,7.8,1,1
35200,1922.6,113.0,81.6,108.7,74.6,88.6,4,10
35201,201.9,55.1,0.0,0.2,3.7,20.3,1,1
35202,447.3,45.4,38.4,8.6,12.7,13.5,1,2
35203,300.4,69.4,13.4,2.8,9.6,10.6,1,1
35204,921.3,24.0,52.8,96.3,64.0,67.2,3,8
35205,243.7,72.2,3.7,1.0,2.0,2.7,1,1
35206,230.3,104.4,0.5,0.6,2.7,6.9,1,1
35207,337.1,24.0,2.1,1.5,3.5,14.9,1,1
35208,781.1,22.9,10.2,1.9,43.0,56.3,3,5
35209,243.7,32.9,1.1,1.8,4.0,6.7,1,1
35210,527.4,22.7,26.1,2.9,144.3,153.3,4,10
35211,1041.4,86.6,13.9,5.1,140.9,188.4,4,10
35212,260.4,57.9,16.8,0.7,0.8,1.1,1,1
35213,233.7,50.8,1.0,2.1,0.7,1.3,1,1
35214,567.4,97.3,5.3,2.6,42.8,138.7,3,5
35215,454.0,26.1,2.9,0.2,18.4,45.3,2,2
35216,647.5,53.6,24.0,40.1,20.6,32.7,2,2
35217,250.3,98.7,3.8,4.2,8.9,9.1,1,1
35218,337.1,24.3,15.8,7.4,17.8,18.5,2,2
35219,240.3,128.8,0.5,1.3,6.7,23.8,1,1
35220,370.5,82.3,7.5,2.2,6.8,8.9,1,1
35221,247.0,59.4,0.0,0.2,3.5,19.2,1,1
35222,247.0,7.4,0.0,0.0,0.5,0.5,1,1
35223,230.3,62.9,2.3,3.7,2.0,3.4,1,1
35224,233.7,16.1,0.3,0.0,2.0,2.4,1,1
35225,303.8,23.6,0.1,0.0,0.5,0.5,1,1
35226,337.1,54.4,9.8,8.1,8.4,23.6,1,1
35227,277.0,65.8,7.3,5.4,6.0,9.7,1,1
35228,247.0,97.3,2.3,0.9,1.0,1.9,1,1
35229,277.0,125.9,19.7,15.3,15.2,41.5,1,2
35230,253.7,86.6,3.6,0.5,6.0,9.5,1,1
35231,1081.5,0.0,58.3,29.8,56.5,72.0,3,7
35232,383.9,19.0,2.1,0.6,3.5,8.2,1,1
35233,201.9,53.6,0.1,0.1,0.8,2.9,1,1
35234,217.0,57.2,0.0,0.1,1.1,5.3,1,1
35235,217.0,55.1,0.5,0.7,1.3,4.7,1,1
35236,217.0,12.0,0.3,0.2,1.5,3.4,1,1
35237,300.4,98.7,2.5,0.6,4.9,7.6,1,1
35238,270.4,72.2,10.9,3.0,0.6,0.9,1,1
35239,447.3,17.5,87.1,59.1,15.8,49.8,2,2
35240,207.0,100.1,0.6,1.1,73.0,216.8,4,10
35241,280.4,88.7,5.3,4.5,9.6,11.2,1,1
35242,337.1,36.1,1.4,0.8,3.1,4.6,1,1
35243,201.9,59.4,0.1,0.3,93.7,260.9,4,10
35244,701.0,0.7,27.4,9.8,8.2,12.5,1,1
35245,280.4,62.2,8.9,2.1,6.6,7.0,1,1
35246,507.4,3.6,32.6,1.4,31.1,34.3,2,3
35247,213.6,2.6,1.0,0.6,0.5,0.6,1,1
35248,323.8,23.3,0.8,0.7,3.0,9.6,1,1
35249,423.9,50.1,14.1,14.0,19.6,27.2,2,2
35250,417.2,48.6,42.8,24.1,8.6,13.1,1,1
35251,257.0,51.5,0.3,0.1,18.7,60.5,2,2
35252,257.0,75.8,8.7,0.3,1.6,2.7,1,1
35253,1842.5,7.9,56.2,10.6,30.5,41.0,2,3
35254,303.8,81.5,3.7,1.4,20.9,90.3,2,2
35255,223.6,42.2,0.0,0.1,2.2,6.4,1,1
35256,317.1,52.2,12.0,6.4,8.1,9.5,1,1
35257,303.8,47.2,21.9,2.3,3.4,4.2,1,1
35258,230.3,82.3,12.2,5.9,9.6,33.1,1,1
35259,323.8,57.2,4.0,6.5,5.7,6.1,1,1
35260,317.1,10.3,1.1,0.1,1.6,3.0,1,1
35261,707.6,22.7,26.4,18.4,18.8,39.3,2,2
35262,333.8,29.7,12.0,0.8,8.6,10.2,1,1
35263,205.3,9.0,0.4,0.4,0.7,1.6,1,1
35264,220.3,60.8,0.6,0.4,0.8,2.9,1,1
35265,233.7,98.7,0.8,0.2,0.8,1.4,1,1
35266,814.4,0.0,74.7,30.3,81.1,90.1,4,10
35267,243.7,94.4,3.0,1.0,13.6,52.8,1,2
35268,250.3,17.2,0.0,0.1,0.8,2.7,1,1
35269,1335.1,10.9,12.7,4.6,53.5,76.1,3,6
35270,293.7,37.2,19.4,12.6,28.9,33.2,2,3
35271,250.3,141.6,0.6,4.4,9.2,23.9,1,1
35272,243.7,74.4,13.2,5.3,0.7,0.9,1,1
35273,283.7,62.9,6.7,0.1,1.0,1.3,1,1
35274,277.0,42.9,3.7,7.6,2.3,5.7,1,1
35275,303.8,42.6,36.3,2.2,17.3,30.9,2,2
35276,186.9,9.5,0.2,0.1,0.8,1.4,1,1
35277,223.6,77.3,3.1,9.4,2.0,2.8,1,1
35278,747.7,29.3,16.1,7.6,73.6,79.3,4,10
35279,213.6,61.5,4.7,9.9,71.9,338.3,4,10
35280,1161.6,18.8,6.0,6.3,11.9,20.0,1,1
35281,680.9,31.8,19.7,19.6,42.8,51.1,3,5
35282,1295.1,85.8,8.1,0.4,8.2,9.0,1,1
35283,297.1,47.2,18.0,0.8,4.2,6.8,1,1
35284,273.7,97.3,14.7,2.2,4.9,8.8,1,1
35285,195.3,82.3,0.7,0.2,0.5,0.6,1,1
35286,540.7,86.6,9.5,2.9,26.9,49.6,2,3
35287,223.6,97.3,0.3,0.3,3.0,15.5,1,1
35288,350.5,25.0,1.9,1.1,1.0,1.3,1,1
35289,303.8,62.2,48.7,5.5,19.2,20.4,2,2
35290,171.9,22.2,0.6,0.2,2.0,5.6,1,1
35291,337.1,59.4,12.7,4.1,8.2,9.1,1,1
35292,253.7,87.3,7.4,0.7,3.7,8.8,1,1
35293,237.0,100.1,2.9,3.8,1.9,8.1,1,1
35294,280.4,168.8,0.4,4.5,16.0,32.1,2,2
35295,1949.3,6.0,49.4,9.1,143.4,183.7,4,10
35296,213.6,47.9,0.7,1.3,0.7,2.4,1,1
35297,317.1,63.7,7.7,8.4,40.6,43.3,3,4
35298,270.4,57.9,14.2,1.4,1.1,1.6,1,1
35299,191.9,44.7,0.1,0.2,3.3,6.4,1,1
35300,427.3,21.3,2.0,1.2,3.0,7.4,1,1
35301,350.5,62.2,1.3,1.0,18.1,20.1,2,2
35302,203.6,22.5,0.3,0.1,0.6,1.5,1,1
35303,243.7,67.2,1.6,2.2,0.8,1.5,1,1
35304,587.5,33.6,25.4,4.1,12.7,15.1,1,2
35305,180.2,3.8,0.1,0.1,0.5,0.5,1,1
35306,270.4,42.9,1.1,0.5,3.7,5.4,1,1
35307,293.7,80.1,7.5,0.6,5.9,8.8,1,1
35308,721.0,88.7,6.1,3.2,54.4,138.7,3,7
35309,707.6,27.9,5.0,1.7,11.7,27.3,1,1
35310,198.6,26.5,0.1,0.0,0.7,1.2,1,1
35311,203.6,86.6,0.1,0.2,17.9,118.2,2,2
35312,1588.8,34.0,21.1,5.0,79.6,99.5,4,10
35313,467.3,23.3,1.3,0.4,8.0,15.4,1,1
35314,317.1,79.4,8.1,2.8,20.7,22.3,2,2
35315,377.2,3.5,0.4,0.2,1.2,2.0,1,1
35316,290.4,42.2,0.6,0.3,77.3,284.5,4,10
35317,330.5,121.6,2.7,6.0,13.8,18.6,1,2
35318,961.3,0.0,68.6,48.6,67.1,105.3,4,9
35319,283.7,50.8,6.0,0.5,12.0,14.9,1,2
35320,212.0,17.9,0.3,0.1,0.7,1.3,1,1
35321,1001.4,38.6,20.2,3.0,30.7,72.2,2,3
35322,205.3,70.1,2.4,6.3,1.3,1.5,1,1
35323,360.5,32.5,24.3,0.0,5.3,7.2,1,1
35324,287.1,78.0,6.6,24.8,5.7,9.9,1,1
35325,270.4,97.3,3.9,2.8,21.3,58.6,2,2
35326,447.3,27.9,40.1,8.1,14.0,17.0,1,2
35327,1001.4,38.6,20.2,3.0,30.7,72.2,2,3
35328,460.6,8.3,31.5,2.9,18.5,19.2,2,2
35329,253.7,62.9,1.9,2.2,7.3,20.7,1,1
35330,200.3,50.1,0.2,0.2,1.3,3.5,1,1
35331,240.3,94.4,1.0,1.5,2.1,8.5,1,1
35332,1321.8,1.0,36.3,34.8,12.7,15.3,1,2
35333,273.7,68.0,17.5,13.1,27.5,121.8,2,3
35334,290.4,93.0,1.5,8.5,11.5,14.5,1,1
35335,343.8,12.7,0.1,0.0,0.5,0.7,1,1
35336,208.6,44.0,0.6,0.4,9.5,23.5,1,1
35337,307.1,46.5,6.5,2.4,10.9,11.8,1,1
35338,213.6,35.4,1.0,1.8,7.5,10.2,1,1
35339,2536.8,36.1,8.4,4.7,43.6,99.9,3,5
35340,178.6,1.9,2.4,1.7,1.8,2.2,1,1
35341,343.8,38.3,11.8,3.5,13.2,14.7,1,2
35342,474.0,43.3,39.1,3.6,11.0,13.7,1,1
35343,413.9,15.0,4.0,2.7,2.3,3.3,1,1
35344,270.4,108.7,0.5,1.9,123.4,331.8,4,10
35345,397.2,68.0,6.8,0.3,19.9,26.8,2,2
35346,407.2,10.6,41.5,8.2,14.2,15.4,1,2
35347,357.2,33.6,1.4,1.5,2.7,5.8,1,1
35348,303.8,73.0,11.5,5.7,3.3,5.5,1,1
35349,217.0,58.7,0.5,0.7,1.0,4.2,1,1
35350,263.7,53.6,0.5,19.3,9.4,12.7,1,1
35351,217.0,74.4,0.1,0.4,73.5,271.2,4,10
35352,230.3,56.5,0.1,0.1,73.9,277.8,4,10
35353,217.0,57.2,0.8,1.4,0.7,2.7,1,1
35354,514.0,160.2,2.8,6.9,11.7,22.9,1,1
35355,627.5,20.4,39.4,1.5,12.2,15.0,1,2
35356,210.3,60.1,0.6,1.1,0.8,2.2,1,1
35357,350.5,41.5,22.3,5.3,13.5,15.7,1,2
35358,317.1,73.0,2.7,10.6,0.7,1.0,1,1
35359,600.8,56.5,19.7,15.5,23.3,29.4,2,2
35360,2136.2,0.0,23.3,14.4,49.8,84.3,3,6
35361,5180.4,0.0,356.4,244.1,130.2,142.6,4,10
35362,2750.4,0.0,211.1,105.9,34.2,59.5,2,3
35363,240.3,71.5,2.0,0.8,0.5,0.6,1,1
35364,230.3,84.4,11.5,3.5,22.4,55.3,2,2
35365,627.5,20.4,39.4,1.5,12.2,15.0,1,2
35366,427.3,105.9,3.9,7.8,6.3,10.6,1,1
35367,343.8,26.1,43.9,18.8,5.3,8.0,1,1
35368,230.3,90.1,9.6,3.4,28.7,68.8,2,3
35369,273.7,62.2,6.0,12.9,1.7,1.8,1,1
35370,480.7,21.6,5.3,2.0,8.2,20.9,1,1
35371,191.9,19.3,0.0,0.1,1.1,2.6,1,1
35372,627.5,29.0,160.4,289.9,91.1,125.5,4,10
35373,290.4,59.4,9.6,3.4,14.8,33.3,1,2
35374,1335.1,15.0,16.5,2.8,30.0,42.6,2,3
35375,313.8,55.8,7.0,1.8,15.3,17.4,1,2
35376,230.3,117.3,1.2,2.3,28.4,53.8,2,3
35377,247.0,44.4,2.2,0.5,3.2,5.8,1,1
35378,230.3,47.9,0.1,0.1,49.8,150.6,3,6
35379,594.1,59.4,2.0,0.5,52.8,54.1,3,6
35380,233.7,73.7,2.1,0.2,0.5,0.7,1,1
35381,277.0,78.7,4.1,3.2,24.3,27.0,2,3
35382,257.0,57.2,13.9,0.8,1.0,1.1,1,1
35383,300.4,24.0,1.3,1.1,3.5,6.3,1,1
35384,273.7,19.3,1.5,0.5,2.4,5.0,1,1
35385,6835.9,0.0,64.4,31.5,111.7,122.6,4,10
35386,300.4,87.3,0.5,0.6,11.0,15.6,1,1
35387,273.7,60.1,0.3,0.5,64.4,234.1,3,8
35388,230.3,94.4,0.5,0.2,1.7,5.3,1,1
35389,200.3,39.7,0.0,0.2,2.6,12.2,1,1
35390,237.0,64.4,0.4,0.4,86.8,317.4,4,10
35391,223.6,36.5,1.3,1.2,2.5,12.0,1,1
35392,1588.8,110.2,62.4,105.9,53.2,64.1,3,6
35393,203.6,58.7,0.0,0.2,3.8,21.8,1,1
35394,317.1,76.5,17.3,1.9,14.1,14.9,1,2
35395,253.7,85.1,4.4,0.9,2.6,4.8,1,1
35396,567.4,39.0,30.9,27.7,22.4,23.4,2,2
35397,257.0,80.8,4.9,1.6,2.7,3.4,1,1
35398,237.0,105.9,0.3,0.2,0.9,2.0,1,1
35399,247.0,23.3,0.8,0.6,2.4,11.0,1,1
35400,694.3,49.4,7.4,3.0,61.1,72.4,3,8
35401,240.3,36.1,1.1,1.9,5.6,11.5,1,1
35402,237.0,85.8,3.3,0.4,1.6,2.7,1,1
35403,1041.4,40.4,19.0,4.1,63.9,116.4,3,8
35404,263.7,53.6,20.6,0.7,0.7,1.3,1,1
35405,201.9,29.0,0.2,0.2,1.8,5.0,1,1
35406,210.3,55.8,0.7,2.0,0.7,1.3,1,1
35407,660.9,77.3,6.2,2.9,103.1,365.0,4,10
35408,474.0,21.8,2.9,0.2,6.7,17.6,1,1
35409,540.7,42.6,24.0,22.7,49.7,60.3,3,6
35410,243.7,95.8,1.6,1.5,1.2,2.4,1,1
35411,300.4,31.8,9.0,2.7,4.9,5.1,1,1
35412,233.7,133.0,0.4,0.8,4.9,19.7,1,1
35413,781.1,66.5,14.6,3.6,20.6,25.5,2,2
35414,230.3,65.8,0.0,0.1,2.6,5.8,1,1
35415,230.3,2.9,0.0,0.0,0.5,0.5,1,1
35416,230.3,59.4,2.0,3.9,2.8,9.0,1,1
35417,387.2,31.5,13.7,11.8,19.9,21.1,2,2
35418,313.8,23.6,0.0,0.0,1.0,1.0,1,1
35419,280.4,52.9,6.7,5.4,5.8,18.7,1,1
35420,787.7,22.5,25.7,11.9,17.5,33.5,2,2
35421,287.1,58.7,8.1,6.0,11.4,14.9,1,1
35422,237.0,97.3,1.5,0.5,1.9,3.2,1,1
35423,357.2,118.7,51.4,16.9,15.0,25.8,1,2
35424,320.4,72.2,8.7,0.6,21.7,26.5,2,2
35425,433.9,20.7,37.7,18.8,38.2,42.9,2,4
35426,397.2,15.6,3.2,0.5,6.6,13.9,1,1
35427,227.0,100.1,0.1,0.1,2.9,15.6,1,1
35428,207.0,54.4,0.1,0.1,1.0,4.1,1,1
35429,205.3,50.1,0.3,0.4,0.8,2.4,1,1
35430,200.3,14.1,0.4,0.2,2.2,4.4,1,1
35431,347.1,56.5,8.7,0.5,4.2,4.6,1,1
35432,280.4,47.9,25.0,4.2,1.7,2.5,1,1
35433,363.8,85.8,58.3,67.7,21.6,85.5,2,2
35434,210.3,88.0,0.5,0.8,35.3,223.2,2,3
35435,263.7,75.1,6.6,9.4,7.4,9.1,1,1
35436,260.4,32.9,0.2,0.2,0.9,2.3,1,1
35437,196.9,68.7,0.1,0.3,65.6,262.2,4,9
35438,667.6,1.3,25.4,8.2,6.1,7.2,1,1
35439,270.4,67.2,4.7,1.1,3.7,4.2,1,1
35440,410.6,34.3,21.8,1.4,10.0,11.5,1,1
35441,212.0,4.2,0.4,0.2,0.5,0.6,1,1
35442,313.8,27.2,0.7,0.6,3.5,10.7,1,1
35443,397.2,39.7,10.5,12.2,14.3,21.0,1,2
35444,514.0,57.2,34.3,19.1,85.7,98.7,4,10
35445,243.7,54.4,0.2,0.1,20.3,68.5,2,2
35446,227.0,88.7,2.7,0.1,0.6,0.7,1,1
35447,423.9,46.5,12.9,10.0,34.8,46.8,2,3
35448,270.4,80.8,2.6,1.1,14.4,63.7,1,2
35449,212.0,39.3,0.0,0.0,1.2,3.3,1,1
35450,303.8,55.8,9.7,5.0,19.6,21.5,2,2
35451,300.4,52.2,22.6,2.8,3.7,4.6,1,1
35452,223.6,105.9,3.6,2.1,21.2,51.0,2,2
35453,253.7,79.4,0.7,1.4,1.1,1.2,1,1
35454,337.1,12.7,1.7,0.3,2.2,3.6,1,1
35455,721.0,24.7,23.7,14.2,22.0,41.9,2,2
35456,267.0,35.8,0.5,0.1,0.6,0.7,1,1
35457,347.1,44.4,9.0,1.4,5.3,6.5,1,1
35458,205.3,12.3,0.2,0.4,2.0,5.1,1,1
35459,217.0,50.1,0.5,0.3,0.7,3.4,1,1
35460,290.4,94.4,5.7,5.1,5.1,9.4,1,1
35461,420.6,40.4,52.1,14.2,16.2,19.7,2,2
35462,253.7,73.7,6.3,2.6,21.4,87.7,2,2
35463,253.7,19.3,0.0,0.1,1.7,5.5,1,1
35464,480.7,16.5,2.6,1.0,9.4,17.2,1,1
35465,300.4,73.7,5.8,4.7,27.0,31.9,2,3
35466,257.0,161.7,1.0,4.4,9.6,20.9,1,1
35467,250.3,71.5,18.9,7.2,1.2,1.4,1,1
35468,337.1,31.8,15.1,0.1,3.9,4.4,1,1
35469,287.1,25.8,2.2,3.0,1.2,1.8,1,1
35470,270.4,55.8,16.1,1.0,4.6,5.5,1,1
