id,country,location_name,latitude,longitude,timezone
32584,Cape Verde,Praia,14.93,-23.51,Atlantic/Cape_Verde
32585,Cambodia,Phnom Penh,11.55,104.92,Asia/Phnom_Penh
32586,Cameroon,Douala,4.05,9.7,Africa/Douala
32587,Canada,Ottawa,45.42,-75.7,America/Toronto
32588,Central African Republic,Bangui,4.37,18.58,Africa/Bangui
32589,Chad,N'djamena,12.11,15.05,Africa/Douala
32590,Chile,Santiago,-33.45,-70.67,America/Santiago
32591,China,Beijing,39.93,116.39,Asia/Shanghai
32592,Bulgaria,Bogot,43.32,24.7,Europe/Sofia
32593,Comoros,Moroni,-11.7,43.24,Indian/Comoro
32594,Congo,Brazzaville,-4.26,15.28,Africa/Brazzaville
32595,Costa Rica,San Francisco,9.85,-83.92,America/Costa_Rica
32596,Croatia,Zagreb,45.8,16.0,Europe/Zagreb
32597,Cuba,Havana,23.13,-82.36,America/Havana
32598,Cyprus,Nicosia,35.17,33.37,Asia/Famagusta
32599,Czech Republic,Prague,50.08,14.47,Europe/Prague
32600,Democratic Republic of Congo,Kinshasa,-4.3,15.3,Africa/Brazzaville
32601,Denmark,Copenhagen,55.67,12.58,Europe/Copenhagen
32602,Djibouti,Djibouti,11.6,43.15,Africa/Djibouti
32603,Dominica,Roseau,15.3,-61.4,America/Dominica
32604,Dominican Republic,Santo Domingo,18.47,-69.9,America/Santo_Domingo
32605,Ecuador,Quito,-0.22,-78.5,America/Guayaquil
32606,Egypt,Cairo,30.05,31.25,Africa/Cairo
32607,El Salvador,San Salvador,13.71,-89.2,America/El_Salvador
32608,Equatorial Guinea,Malabo,3.75,8.78,Africa/Malabo
32609,Eritrea,Asmara,15.33,38.93,Africa/Asmara
32610,Estonia,Tallinn,59.43,24.73,Europe/Tallinn
32611,Swaziland,Mbabane,-26.32,31.13,Africa/Mbabane
32612,Ethiopia,Addis Ababa,9.03,38.7,Africa/Addis_Ababa
32613,Fiji Islands,Suva,-18.13,178.42,Pacific/Fiji
32614,Finland,Helsinki,60.18,24.93,Europe/Helsinki
32615,France,Paris,48.87,2.33,Europe/Paris
32616,Gabon,Libreville,0.38,9.45,Africa/Libreville
32617,Gambia,Banjul,13.45,-16.58,Africa/Banjul
32618,Georgia,Tbilisi,41.73,44.79,Asia/Tbilisi
32619,Germany,Berlin,52.52,13.4,Europe/Berlin
32620,Ghana,Accra,5.55,-0.22,Africa/Accra
32621,Greece,Athens,37.98,23.72,Europe/Athens
32622,Grenada,Saint George's,12.05,-61.75,America/Grenada
32623,Guatemala,Guatemala City,14.62,-90.53,America/Guatemala
32624,Guinea,Conakry,9.51,-13.71,Africa/Conakry
32625,Guinea-Bissau,Bissau,11.85,-15.58,Africa/Bissau
32626,Guyana,Georgetown,6.8,-58.17,America/Guyana
32627,Haiti,Port-Au-Prince,18.54,-72.34,America/Port-au-Prince
32628,Vatican City,Vatican City,41.9,12.45,Europe/Rome
32629,Honduras,Tegucigalpa,14.1,-87.22,America/Tegucigalpa
32630,Hungary,Budapest,47.5,19.08,Europe/Budapest
32631,Iceland,Grindavik,63.83,-22.43,Atlantic/Reykjavik
32632,India,New Delhi,28.6,77.2,Asia/Kolkata
32633,Indonesia,Jakarta,-6.21,106.85,Asia/Jakarta
32634,Iran,Tehran,35.73,51.33,Asia/Tehran
32635,Iraq,Baghdad,33.34,44.39,Asia/Baghdad
32636,Ireland,Dublin,53.33,-6.25,Europe/Dublin
32637,Israel,Jerusalem,31.78,35.23,Asia/Jerusalem
32638,Italy,Rome,41.9,12.48,Europe/Rome
32639,Jamaica,Norman Gardens,17.97,-76.75,America/Jamaica
32640,Japan,Tokyo,35.69,139.69,Asia/Tokyo
32641,Jordan,Amman,31.95,35.93,Asia/Amman
32642,Kazakhstan,Astana,51.18,71.43,Asia/Almaty
32643,Kenya,Nairobi,-1.28,36.82,Africa/Nairobi
32644,Kiribati,Tarawa,-0.88,169.53,Pacific/Tarawa
32645,Kuwait,Kuwait City,29.37,47.96,Asia/Kuwait
32646,Kyrghyzstan,Bishkek,42.87,74.6,Asia/Bishkek
32647,Indonesia,Laos,-8.18,114.32,Asia/Jakarta
32648,Latvia,Riga,56.95,24.1,Europe/Riga
32649,Lebanon,Beirut,33.87,35.51,Asia/Beirut
32650,Lesotho,Maseru,-29.32,27.48,Africa/Johannesburg
32651,Liberia,Monrovia,6.31,-10.8,Africa/Monrovia
32652,Thailand,Nan,18.78,100.78,Asia/Bangkok
32653,Liechtenstein,Vaduz,47.13,9.52,Europe/Vaduz
32654,Lithuania,Vilnius,54.68,25.32,Europe/Vilnius
32655,Luxembourg,Luxembourg,49.61,6.13,Europe/Luxembourg
32656,Madagascar,Antananarivo,-18.92,47.52,Indian/Antananarivo
32657,Malawi,Lilongwe,-13.98,33.78,Africa/Blantyre
32658,Malaysia,Kuala Lumpur,3.17,101.7,Asia/Kuala_Lumpur
32659,Maldives,Farukolhufunadhoo,6.15,73.27,Indian/Maldives
32660,Mali,Bamako,12.65,-8.0,Africa/Bamako
32661,Malta,Valletta,35.9,14.51,Europe/Malta
32662,Marshall Islands,Majuro,7.1,171.38,Pacific/Majuro
32663,Mauritania,Nouakchott,18.09,-15.98,Africa/Nouakchott
32664,Mauritius,Port Louis,-20.16,57.5,Indian/Mauritius
32665,Mexico,Mexico City,19.43,-99.13,America/Mexico_City
32666,Micronesia,Palikir,6.92,158.15,Pacific/Pohnpei
32667,Iran,Chi Chi Khvar,36.26,46.59,Asia/Tehran
32668,Monaco,Monaco,43.73,7.42,Europe/Monaco
32669,Mongolia,Ulaanbaatar,47.92,106.92,Asia/Ulaanbaatar
32670,Montenegro,Podgorica,42.44,19.26,Europe/Podgorica
32671,Morocco,Rabat,34.03,-6.84,Africa/Casablanca
32672,Mozambique,Maputo,-25.97,32.59,Africa/Maputo
32673,Myanmar,Pathein,16.78,94.73,Asia/Yangon
32674,Namibia,Windhoek,-22.57,17.08,Africa/Windhoek
32675,Turkey,Yaren,39.55,27.62,Europe/Istanbul
32676,Nepal,Kathmandu,27.72,85.32,Asia/Kathmandu
32677,Netherlands,Amsterdam,52.37,4.89,Europe/Amsterdam
32678,New Zealand,Wellington,-41.3,174.78,Pacific/Auckland
32679,Nicaragua,Managua,12.15,-86.27,America/Managua
32680,Niger,Niamey,13.52,2.12,Africa/Niamey
32681,Nigeria,Abuja,9.18,7.18,Africa/Lagos
32682,North Korea,Pyongyang,39.02,125.75,Asia/Pyongyang
32683,Macedonia,Skopje,42.0,21.43,Europe/Skopje
32684,Norway,Oslo,59.92,10.75,Europe/Oslo
32685,Oman,Muscat,23.61,58.59,Asia/Muscat
32686,Pakistan,Islamabad,33.7,73.17,Asia/Karachi
32687,Palau,Koror,7.33,134.48,Pacific/Palau
32688,Bolivia,National,-11.18,-67.08,America/La_Paz
32689,Panama,Panama City,8.97,-79.53,America/Panama
32690,Papua New Guinea,Port Moresby,-9.46,147.19,Pacific/Port_Moresby
32691,Paraguay,Pasto,-19.45,-61.15,America/La_Paz
32692,Peru,Lima,-12.05,-77.05,America/Lima
32693,Philippines,Manila,14.6,120.98,Asia/Manila
32694,Poland,Warsaw,52.25,21.0,Europe/Warsaw
32695,Portugal,Lisbon,38.72,-9.13,Europe/Lisbon
32696,Qatar,Doha,25.29,51.53,Asia/Qatar
32697,Romania,Bucharest,44.43,26.1,Europe/Bucharest
32698,Russia,Moscow,55.75,37.62,Europe/Moscow
32699,Rwanda,Kigali,-1.95,30.06,Africa/Kigali
32700,Saint Kitts and Nevis,Basseterre,17.3,-62.72,America/St_Kitts
32701,Saint Lucia,Castries,14.0,-61.0,America/St_Lucia
32702,Saint Vincent and the Grenadines,Kingstown,13.13,-61.22,America/St_Vincent
32703,Samoa,Apia,-13.83,-171.73,Pacific/Apia
32704,San Marino,San Marino,43.93,12.45,Europe/Rome
32705,Belgium,'S Gravenjansdijk,51.25,3.63,Europe/Brussels
32706,Saudi Arabia,Riyadh,24.64,46.77,Asia/Riyadh
32707,Senegal,Dakar,14.67,-17.44,Africa/Dakar
32708,Serbia,Belgrade,44.8,20.47,Europe/Belgrade
32709,Seychelles Islands,Victoria,-4.62,55.45,Indian/Mahe
32710,Sierra Leone,Freetown,8.49,-13.23,Africa/Freetown
32711,Singapore,Singapore,1.29,103.86,Asia/Singapore
32712,Slovakia,Bratislava,48.15,17.12,Europe/Bratislava
32713,Slovenia,Ljubljana,46.06,14.51,Europe/Ljubljana
32714,Solomon Islands,Honiara,-9.43,159.95,Pacific/Guadalcanal
32715,Somalia,Mogadishu,2.07,45.37,Africa/Mogadishu
32716,South Africa,Pretoria,-25.75,28.19,Africa/Johannesburg
32717,South Korea,Seoul,37.57,127.0,Asia/Seoul
32718,Sudan,Juba,12.15,24.45,Africa/Khartoum
32719,Spain,Madrid,40.4,-3.68,Europe/Madrid
32720,Sri Lanka,Colombo,6.93,79.85,Asia/Colombo
32721,Sudan,Khartoum,15.59,32.53,Africa/Khartoum
32722,Suriname,Paramaribo,5.83,-55.17,America/Paramaribo
32723,Sweden,Stockholm,59.33,18.05,Europe/Stockholm
32724,Switzerland,Bern,46.92,7.47,Europe/Zurich
32725,Syria,Damascus,33.5,36.3,Asia/Damascus
32726,Tajikistan,Dushanbe,38.56,68.77,Asia/Dushanbe
32727,Tanzania,Dodoma,-6.18,35.75,Africa/Dar_es_Salaam
32728,Thailand,Bangkok,13.75,100.52,Asia/Bangkok
32729,Timor-Leste,Dili,-8.56,125.57,Asia/Dili
32730,Slovenia,Lom,46.13,13.75,Europe/Ljubljana
32731,Tonga,Nuku`Aloia,-21.13,-175.2,Pacific/Tongatapu
32732,Trinidad and Tobago,Port Of Spain,10.65,-61.52,America/Port_of_Spain
32733,Tunisia,Tunis,36.8,10.18,Africa/Tunis
32734,Turkey,Ankara,39.93,32.86,Europe/Istanbul
32735,Turkmenistan,Ashgabat,37.95,58.38,Asia/Ashgabat
32736,Tuvalu,Funafuti,-8.52,179.22,Pacific/Funafuti
32737,Uganda,Kampala,0.32,32.57,Africa/Kampala
32738,Ukraine,Kyiv,50.43,30.52,Europe/Kiev
32739,United Arab Emirates,Abu Dhabi,24.47,54.37,Asia/Dubai
32740,United Kingdom,London,51.52,-0.11,Europe/London
32741,United States of America,Washington Harbor,48.08,-123.04,America/Los_Angeles
32742,Uruguay,Montevideo,-34.86,-56.17,America/Montevideo
32743,Uzbekistan,Tashkent,41.32,69.25,Asia/Tashkent
32744,Vanuatu,Port Vila,-17.73,168.32,Pacific/Efate
32745,Venezuela,Caracas,10.5,-66.92,America/Caracas
32746,Vietnam,Hanoi,21.03,105.85,Asia/Bangkok
32747,Yemen,Sanaa,15.35,44.21,Asia/Aden
32748,Zambia,Lusaka,-15.42,28.28,Africa/Lusaka
32749,Zimbabwe,Harare,-17.82,31.04,Africa/Harare
32750,Afghanistan,Kabul,34.52,69.18,Asia/Kabul
32751,Albania,Tirana,41.33,19.82,Europe/Tirane
32752,Algeria,Algiers,36.76,3.05,Africa/Algiers
32753,Andorra,Andorra La Vella,42.5,1.52,Europe/Andorra
32754,Angola,Luanda,-8.84,13.23,Africa/Luanda
32755,Antigua and Barbuda,Saint John's,17.12,-61.85,America/Antigua
32756,Argentina,Buenos Aires,-34.59,-58.67,America/Argentina/Buenos_Aires
32757,Armenia,Yerevan,40.18,44.51,Asia/Yerevan
32758,Australia,Canberra,-35.28,149.22,Australia/Sydney
32759,Austria,Vienna,48.2,16.37,Europe/Vienna
32760,Azerbaijan,Baku,40.4,49.88,Asia/Baku
32761,Bahamas,Nassau,25.08,-77.35,America/Nassau
32762,Bahrain,Manama,26.24,50.58,Asia/Bahrain
32763,Bangladesh,Dhaka,23.72,90.41,Asia/Dhaka
32764,Barbados,Bridgetown,13.1,-59.62,America/Barbados
32765,Belarus,Minsk,53.9,27.57,Europe/Minsk
32766,Belgium,Brussels,50.83,4.33,Europe/Brussels
32767,Belize,Belmopan,17.25,-88.77,America/Belize
32768,Benin,Porto-Novo,6.48,2.62,Africa/Porto-Novo
32769,Bhutan,Thimphu,27.48,89.6,Asia/Thimphu
32770,Bolivia,Sucre,-19.04,-65.26,America/La_Paz
32771,Bosnia and Herzegovina,Sarajevo,43.85,18.38,Europe/Sarajevo
32772,Botswana,Gaborone,-24.65,25.91,Africa/Gaborone
32773,Brazil,Bras,-2.08,-58.17,America/Manaus
32774,Brunei Darussalam,Bandar Seri Begawan,4.88,114.93,Asia/Brunei
32775,Bulgaria,Sofia,42.68,23.32,Europe/Sofia
32776,Burkina Faso,Ouagadougou,12.37,-1.52,Africa/Ouagadougou
32777,Burundi,Bujumbura,-3.38,29.36,Africa/Bujumbura
32778,Madagascar,Ivory,-24.37,46.45,Indian/Antananarivo
32779,Cape Verde,Praia,14.93,-23.51,Atlantic/Cape_Verde
32780,Cambodia,Phnom Penh,11.55,104.92,Asia/Phnom_Penh
32781,Cameroon,Bafoussam,5.47,10.42,Africa/Douala
32782,Canada,Ottawa,45.42,-75.7,America/Toronto
32783,Central African Republic,Bangui,4.37,18.58,Africa/Bangui
32784,Chad,N'djamena,12.11,15.05,Africa/Douala
32785,Chile,Santiago,-33.45,-70.67,America/Santiago
32786,China,Beijing,39.93,116.39,Asia/Shanghai
32787,Hungary,Bogot,47.25,16.83,Europe/Budapest
32788,Comoros,Moroni,-11.7,43.24,Indian/Comoro
32789,Congo,Brazzaville,-4.26,15.28,Africa/Brazzaville
32790,Costa Rica,San Rafael,9.88,-84.08,America/Costa_Rica
32791,Croatia,Zagreb,45.8,16.0,Europe/Zagreb
32792,Cuba,Havana,23.13,-82.36,America/Havana
32793,Cyprus,Nicosia,35.17,33.37,Asia/Famagusta
32794,Czech Republic,Prague,50.08,14.47,Europe/Prague
32795,Democratic Republic of Congo,Kinshasa,-4.3,15.3,Africa/Brazzaville
32796,Denmark,Copenhagen,55.67,12.58,Europe/Copenhagen
32797,Djibouti,Djibouti,11.6,43.15,Africa/Djibouti
32798,Dominica,Roseau,15.3,-61.4,America/Dominica
32799,Dominican Republic,Santo Domingo,18.47,-69.9,America/Santo_Domingo
32800,Ecuador,Quito,-0.22,-78.5,America/Guayaquil
32801,Egypt,Cairo,30.05,31.25,Africa/Cairo
32802,El Salvador,San Salvador,13.71,-89.2,America/El_Salvador
32803,Equatorial Guinea,Malabo,3.75,8.78,Africa/Malabo
32804,Eritrea,Asmara,15.33,38.93,Africa/Asmara
32805,Estonia,Tallinn,59.43,24.73,Europe/Tallinn
32806,Swaziland,Mbabane,-26.32,31.13,Africa/Mbabane
32807,Ethiopia,Addis Ababa,9.03,38.7,Africa/Addis_Ababa
32808,Fiji Islands,Suva,-18.13,178.42,Pacific/Fiji
32809,Finland,Helsinki,60.18,24.93,Europe/Helsinki
32810,France,Paris,48.87,2.33,Europe/Paris
32811,Gabon,Libreville,0.38,9.45,Africa/Libreville
32812,Gambia,Banjul,13.45,-16.58,Africa/Banjul
32813,Georgia,Tbilisi,41.73,44.79,Asia/Tbilisi
32814,Germany,Berlin,52.52,13.4,Europe/Berlin
32815,Ghana,Accra,5.55,-0.22,Africa/Accra
32816,Greece,Athens,37.98,23.72,Europe/Athens
32817,Grenada,Saint George's,12.05,-61.75,America/Grenada
32818,Guatemala,Guatemala City,14.62,-90.53,America/Guatemala
32819,Guinea,Conakry,9.51,-13.71,Africa/Conakry
32820,Guinea-Bissau,Bissau,11.85,-15.58,Africa/Bissau
32821,Guyana,Georgetown,6.8,-58.17,America/Guyana
32822,Haiti,Port-Au-Prince,18.54,-72.34,America/Port-au-Prince
32823,Vatican City,Vatican City,41.9,12.45,Europe/Rome
32824,Honduras,Tegucigalpa,14.1,-87.22,America/Tegucigalpa
32825,Hungary,Budapest,47.5,19.08,Europe/Budapest
32826,Iceland,Kopavogur,64.1,-21.92,Atlantic/Reykjavik
32827,India,New Delhi,28.6,77.2,Asia/Kolkata
32828,Indonesia,Jakarta,-6.21,106.85,Asia/Jakarta
32829,Iran,Tehran,35.73,51.33,Asia/Tehran
32830,Iraq,Baghdad,33.34,44.39,Asia/Baghdad
32831,Ireland,Dublin,53.33,-6.25,Europe/Dublin
32832,Israel,Jerusalem,31.78,35.23,Asia/Jerusalem
32833,Italy,Rome,41.9,12.48,Europe/Rome
32834,Jamaica,Norman Gardens,17.97,-76.75,America/Jamaica
32835,Japan,Tokyo,35.69,139.69,Asia/Tokyo
32836,Jordan,Amman,31.95,35.93,Asia/Amman
32837,Kazakhstan,Astana,51.18,71.43,Asia/Almaty
32838,Kenya,Nairobi,-1.28,36.82,Africa/Nairobi
32839,Kiribati,Tarawa,-0.88,169.53,Pacific/Tarawa
32840,Kuwait,Kuwait City,29.37,47.96,Asia/Kuwait
32841,Kyrghyzstan,Bishkek,42.87,74.6,Asia/Bishkek
32842,Indonesia,Laos,-8.18,114.32,Asia/Jakarta
32843,Latvia,Riga,56.95,24.1,Europe/Riga
32844,Lebanon,Beirut,33.87,35.51,Asia/Beirut
32845,Lesotho,Maseru,-29.32,27.48,Africa/Johannesburg
32846,Liberia,Monrovia,6.31,-10.8,Africa/Monrovia
32847,Thailand,Nan,18.78,100.78,Asia/Bangkok
32848,Liechtenstein,Vaduz,47.13,9.52,Europe/Vaduz
32849,Lithuania,Vilnius,54.68,25.32,Europe/Vilnius
32850,Luxembourg,Luxembourg,49.61,6.13,Europe/Luxembourg
32851,Madagascar,Antananarivo,-18.92,47.52,Indian/Antananarivo
32852,Malawi,Lilongwe,-13.98,33.78,Africa/Blantyre
32853,Malaysia,Kuala Lumpur,3.17,101.7,Asia/Kuala_Lumpur
32854,Maldives,Farukolhufunadhoo,6.15,73.27,Indian/Maldives
32855,Mali,Bamako,12.65,-8.0,Africa/Bamako
32856,Malta,Valletta,35.9,14.51,Europe/Malta
32857,Marshall Islands,Majuro,7.1,171.38,Pacific/Majuro
32858,Mauritania,Nouakchott,18.09,-15.98,Africa/Nouakchott
32859,Mauritius,Port Louis,-20.16,57.5,Indian/Mauritius
32860,Mexico,Mexico City,19.43,-99.13,America/Mexico_City
32861,Micronesia,Palikir,6.92,158.15,Pacific/Pohnpei
32862,Iran,Chi Chi Khvar,36.26,46.59,Asia/Tehran
32863,Monaco,Monaco,43.73,7.42,Europe/Monaco
32864,Mongolia,Ulaanbaatar,47.92,106.92,Asia/Ulaanbaatar
32865,Montenegro,Podgorica,42.44,19.26,Europe/Podgorica
32866,Morocco,Rabat,34.03,-6.84,Africa/Casablanca
32867,Mozambique,Maputo,-25.97,32.59,Africa/Maputo
32868,Myanmar,Pathein,16.78,94.73,Asia/Yangon
32869,Namibia,Windhoek,-22.57,17.08,Africa/Windhoek
32870,Turkey,Yaren,39.55,27.62,Europe/Istanbul
32871,Nepal,Kathmandu,27.72,85.32,Asia/Kathmandu
32872,Netherlands,Amsterdam,52.37,4.89,Europe/Amsterdam
32873,New Zealand,Wellington,-41.3,174.78,Pacific/Auckland
32874,Nicaragua,Managua,12.15,-86.27,America/Managua
32875,Niger,Niamey,13.52,2.12,Africa/Niamey
32876,Nigeria,Abuja,9.18,7.18,Africa/Lagos
32877,North Korea,Pyongyang,39.02,125.75,Asia/Pyongyang
32878,Macedonia,Skopje,42.0,21.43,Europe/Skopje
32879,Norway,Oslo,59.92,10.75,Europe/Oslo
32880,Oman,Muscat,23.61,58.59,Asia/Muscat
32881,Pakistan,Islamabad,33.7,73.17,Asia/Karachi
32882,Palau,Garurudo,7.63,134.64,Pacific/Palau
32883,Bolivia,National,-11.18,-67.08,America/La_Paz
32884,Panama,Panama City,8.97,-79.53,America/Panama
32885,Papua New Guinea,Port Moresby,-9.46,147.19,Pacific/Port_Moresby
32886,Paraguay,Gimenez,-20.07,-58.22,America/Asuncion
32887,Peru,Lima,-12.05,-77.05,America/Lima
32888,Philippines,Manila,14.6,120.98,Asia/Manila
32889,Poland,Warsaw,52.25,21.0,Europe/Warsaw
32890,Portugal,Lisbon,38.72,-9.13,Europe/Lisbon
32891,Qatar,Doha,25.29,51.53,Asia/Qatar
32892,Romania,Bucharest,44.43,26.1,Europe/Bucharest
32893,Russia,Moscow,55.75,37.62,Europe/Moscow
32894,Rwanda,Kigali,-1.95,30.06,Africa/Kigali
32895,Saint Kitts and Nevis,Basseterre,17.3,-62.72,America/St_Kitts
32896,Saint Lucia,Castries,14.0,-61.0,America/St_Lucia
32897,Saint Vincent and the Grenadines,Kingstown,13.13,-61.22,America/St_Vincent
32898,Samoa,Apia,-13.83,-171.73,Pacific/Apia
32899,San Marino,San Marino,43.93,12.45,Europe/Rome
32900,Switzerland,S-Chanf,46.62,9.98,Europe/Zurich
32901,Saudi Arabia,Riyadh,24.64,46.77,Asia/Riyadh
32902,Senegal,Dakar,14.67,-17.44,Africa/Dakar
32903,Serbia,Belgrade,44.8,20.47,Europe/Belgrade
32904,Seychelles Islands,Victoria,-4.62,55.45,Indian/Mahe
32905,Sierra Leone,Freetown,8.49,-13.23,Africa/Freetown
32906,Singapore,Singapore,1.29,103.86,Asia/Singapore
32907,Slovakia,Bratislava,48.15,17.12,Europe/Bratislava
32908,Slovenia,Ljubljana,46.06,14.51,Europe/Ljubljana
32909,Solomon Islands,Honiara,-9.43,159.95,Pacific/Guadalcanal
32910,Somalia,Mogadishu,2.07,45.37,Africa/Mogadishu
32911,South Africa,Pretoria,-25.75,28.19,Africa/Johannesburg
32912,South Korea,Seoul,37.57,127.0,Asia/Seoul
32913,Sudan,Juba,12.15,24.45,Africa/Khartoum
32914,Spain,Madrid,40.4,-3.68,Europe/Madrid
32915,Sri Lanka,Colombo,6.93,79.85,Asia/Colombo
32916,Sudan,Khartoum,15.59,32.53,Africa/Khartoum
32917,Suriname,Paramaribo,5.83,-55.17,America/Paramaribo
32918,Sweden,Stockholm,59.33,18.05,Europe/Stockholm
32919,Switzerland,Bern,46.92,7.47,Europe/Zurich
32920,Syria,Damascus,33.5,36.3,Asia/Damascus
32921,Tajikistan,Dushanbe,38.56,68.77,Asia/Dushanbe
32922,Tanzania,Dodoma,-6.18,35.75,Africa/Dar_es_Salaam
32923,Thailand,Bangkok,13.75,100.52,Asia/Bangkok
32924,Timor-Leste,Dili,-8.56,125.57,Asia/Dili
32925,Slovenia,Lom,46.13,13.75,Europe/Ljubljana
32926,Tonga,Nuku`Aloia,-21.13,-175.2,Pacific/Tongatapu
32927,Trinidad and Tobago,Port Of Spain,10.65,-61.52,America/Port_of_Spain
32928,Tunisia,Tunis,36.8,10.18,Africa/Tunis
32929,Turkey,Ankara,39.93,32.86,Europe/Istanbul
32930,Turkmenistan,Ashgabat,37.95,58.38,Asia/Ashgabat
32931,Tuvalu,Funafuti,-8.52,179.22,Pacific/Funafuti
32932,Uganda,Kampala,0.32,32.57,Africa/Kampala
32933,Ukraine,Kyiv,50.43,30.52,Europe/Kiev
32934,United Arab Emirates,Abu Dhabi,24.47,54.37,Asia/Dubai
32935,United Kingdom,London,51.52,-0.11,Europe/London
32936,United States of America,Washington Park,46.6,-120.49,America/Los_Angeles
32937,Uruguay,Montevideo,-34.86,-56.17,America/Montevideo
32938,Uzbekistan,Tashkent,41.32,69.25,Asia/Tashkent
32939,Vanuatu,Port Vila,-17.73,168.32,Pacific/Efate
32940,Venezuela,Caracas,10.5,-66.92,America/Caracas
32941,Vietnam,Hanoi,21.03,105.85,Asia/Bangkok
32942,Yemen,Sanaa,15.35,44.21,Asia/Aden
32943,Zambia,Lusaka,-15.42,28.28,Africa/Lusaka
32944,Zimbabwe,Harare,-17.82,31.04,Africa/Harare
32945,Afghanistan,Kabul,34.52,69.18,Asia/Kabul
32946,Albania,Tirana,41.33,19.82,Europe/Tirane
32947,Algeria,Algiers,36.76,3.05,Africa/Algiers
32948,Andorra,Andorra La Vella,42.5,1.52,Europe/Andorra
32949,Angola,Luanda,-8.84,13.23,Africa/Luanda
32950,Antigua and Barbuda,Saint John's,17.12,-61.85,America/Antigua
32951,Argentina,Buenos Aires,-34.59,-58.67,America/Argentina/Buenos_Aires
32952,Armenia,Yerevan,40.18,44.51,Asia/Yerevan
32953,Australia,Canberra,-35.28,149.22,Australia/Sydney
32954,Austria,Vienna,48.2,16.37,Europe/Vienna
32955,Azerbaijan,Baku,40.4,49.88,Asia/Baku
32956,Bahamas,Nassau,25.08,-77.35,America/Nassau
32957,Bahrain,Manama,26.24,50.58,Asia/Bahrain
32958,Bangladesh,Dhaka,23.72,90.41,Asia/Dhaka
32959,Barbados,Bridgetown,13.1,-59.62,America/Barbados
32960,Belarus,Minsk,53.9,27.57,Europe/Minsk
32961,Belgium,Brussels,50.83,4.33,Europe/Brussels
32962,Belize,Belmopan,17.25,-88.77,America/Belize
32963,Benin,Porto-Novo,6.48,2.62,Africa/Porto-Novo
32964,Bhutan,Thimphu,27.48,89.6,Asia/Thimphu
32965,Bolivia,Sucre,-19.04,-65.26,America/La_Paz
32966,Bosnia and Herzegovina,Sarajevo,43.85,18.38,Europe/Sarajevo
32967,Botswana,Gaborone,-24.65,25.91,Africa/Gaborone
32968,Brazil,Bras,-2.08,-58.17,America/Manaus
32969,Brunei Darussalam,Bandar Seri Begawan,4.88,114.93,Asia/Brunei
32970,Bulgaria,Sofia,42.68,23.32,Europe/Sofia
32971,Burkina Faso,Ouagadougou,12.37,-1.52,Africa/Ouagadougou
32972,Burundi,Bujumbura,-3.38,29.36,Africa/Bujumbura
32973,Madagascar,Ivory,-24.37,46.45,Indian/Antananarivo
32974,Cape Verde,Praia,14.93,-23.51,Atlantic/Cape_Verde
32975,Cambodia,Phnom Penh,11.55,104.92,Asia/Phnom_Penh
32976,Cameroon,Douala,4.05,9.7,Africa/Douala
32977,Canada,Ottawa,45.42,-75.7,America/Toronto
32978,Central African Republic,Bangui,4.37,18.58,Africa/Bangui
32979,Chad,N'djamena,12.11,15.05,Africa/Douala
32980,Chile,Santiago,-33.45,-70.67,America/Santiago
32981,China,Beijing,39.93,116.39,Asia/Shanghai
32982,Bulgaria,Bogot,43.32,24.7,Europe/Sofia
32983,Comoros,Moroni,-11.7,43.24,Indian/Comoro
32984,Congo,Brazzaville,-4.26,15.28,Africa/Brazzaville
32985,Costa Rica,San Ignacio,9.8,-84.17,America/Costa_Rica
32986,Croatia,Zagreb,45.8,16.0,Europe/Zagreb
32987,Cuba,Havana,23.13,-82.36,America/Havana
32988,Cyprus,Nicosia,35.17,33.37,Asia/Famagusta
32989,Czech Republic,Prague,50.08,14.47,Europe/Prague
32990,Democratic Republic of Congo,Kinshasa,-4.3,15.3,Africa/Brazzaville
32991,Denmark,Copenhagen,55.67,12.58,Europe/Copenhagen
32992,Djibouti,Djibouti,11.6,43.15,Africa/Djibouti
32993,Dominica,Roseau,15.3,-61.4,America/Dominica
32994,Dominican Republic,Santo Domingo,18.47,-69.9,America/Santo_Domingo
32995,Ecuador,Quito,-0.22,-78.5,America/Guayaquil
32996,Egypt,Cairo,30.05,31.25,Africa/Cairo
32997,El Salvador,San Salvador,13.71,-89.2,America/El_Salvador
32998,Equatorial Guinea,Malabo,3.75,8.78,Africa/Malabo
32999,Eritrea,Asmara,15.33,38.93,Africa/Asmara
33000,Estonia,Tallinn,59.43,24.73,Europe/Tallinn
33001,Senegal,Mbabane,14.48,-15.27,Africa/Dakar
33002,Ethiopia,Addis Ababa,9.03,38.7,Africa/Addis_Ababa
33003,Fiji Islands,Suva,-18.13,178.42,Pacific/Fiji
33004,Finland,Helsinki,60.18,24.93,Europe/Helsinki
33005,France,Paris,48.87,2.33,Europe/Paris
33006,Gabon,Libreville,0.38,9.45,Africa/Libreville
33007,Gambia,Banjul,13.45,-16.58,Africa/Banjul
33008,Georgia,Tbilisi,41.73,44.79,Asia/Tbilisi
33009,Germany,Berlin,52.52,13.4,Europe/Berlin
33010,Ghana,Accra,5.55,-0.22,Africa/Accra
33011,Greece,Athens,37.98,23.72,Europe/Athens
